Step,x,y,obs_x,obs_y,u_nom_v,u_nom_w,us0v,us0w,us1v,us1w,us2v,us2w
153,0.04287310525697529,0.046796008069291746,1.6782978723404254,1.6782978723404254,4.71886541976491,1.5039322625727853,0.82400024,-0.86999965,0.0,0.0,0.0,0.0
154,0.04343730161004677,0.047396556231257395,1.6781560283687942,1.6781560283687942,4.71886541976491,1.5039322625727853,0.82400024,-0.86999965,0.0,0.0,0.0,0.0
155,0.04400202054844106,0.04799661365776285,1.678014184397163,1.678014184397163,4.71886541976491,1.5039322625727853,0.82400024,-0.86999965,0.0,0.0,0.0,0.0
156,0.04456726132280112,0.04859617955196162,1.6778723404255318,1.6778723404255318,4.71886541976491,1.5039322625727853,0.83200026,-0.8399997,0.0,0.0,0.0,0.0
157,0.04513851634042418,0.04920106970988781,1.6777304964539006,1.6777304964539006,4.71886541976491,1.5039322625727853,0.8400003,-0.8099997,0.0,0.0,0.0,0.0
158,0.045715776982822524,0.04981129143424977,1.6775886524822694,1.6775886524822694,4.71886541976491,1.5039322625727853,0.8480003,-0.77999973,0.0,0.0,0.0,0.0
159,0.046299034139667704,0.05042685255628744,1.6774468085106382,1.6774468085106382,4.71886541976491,1.5039322625727853,0.8560003,-0.74999976,0.0,0.0,0.0,0.0
160,0.04688827820892666,0.051047761435792725,1.677304964539007,1.677304964539007,4.71886541976491,1.5039322625727853,0.8640003,-0.7199998,0.0,0.0,0.0,0.0
161,0.04748349909692031,0.05167402696105446,1.6771631205673758,1.6771631205673758,4.71886541976491,1.5039322625727853,0.87200034,-0.6899998,0.0,0.0,0.0,0.0
162,0.048084686218304425,0.05230565854872812,1.6770212765957446,1.6770212765957446,4.71886541976491,1.5039322625727853,0.88000035,-0.65999985,0.0,0.0,0.0,0.0
163,0.048691828495972644,0.05294266614363031,1.6768794326241134,1.6768794326241134,4.71886541976491,1.5039322625727853,0.88800037,-0.6299999,0.0,0.0,0.0,0.0
164,0.04930491436088164,0.05358506021845819,1.6767375886524822,1.6767375886524822,4.71886541976491,1.5039322625727853,0.8960004,-0.5999999,0.0,0.0,0.0,0.0
165,0.049923931751798295,0.05423285177343393,1.676595744680851,1.676595744680851,4.71886541976491,1.5039322625727853,0.9040004,-0.56999993,0.0,0.0,0.0,0.0
166,0.05054886811496888,0.054886052335874146,1.6764539007092198,1.6764539007092198,4.71886541976491,1.5039322625727853,0.9120004,-0.53999996,0.0,0.0,0.0,0.0
167,0.05117971040371017,0.05554467395968458,1.6763120567375887,1.6763120567375887,4.71886541976491,1.5039322625727853,0.92000043,-0.51,0.0,0.0,0.0,0.0
168,0.05181644507792254,0.05620872922477979,1.6761702127659575,1.6761702127659575,4.71886541976491,1.5039322625727853,0.92800045,-0.48,0.0,0.0,0.0,0.0
169,0.052459058103524886,0.056878231236428115,1.6760283687943263,1.6760283687943263,4.71886541976491,1.5039322625727853,0.93600047,-0.45,0.0,0.0,0.0,0.0
170,0.053107534951792316,0.05755319362454026,1.675886524822695,1.675886524822695,4.71886541976491,1.5039322625727853,0.9440005,-0.42,0.0,0.0,0.0,0.0
171,0.053761860598653864,0.0582336305428465,1.6757446808510639,1.6757446808510639,4.71886541976491,1.5039322625727853,0.9520005,-0.39,0.0,0.0,0.0,0.0
172,0.05442201952389342,0.05891955666801698,1.6756028368794327,1.6756028368794327,4.71886541976491,1.5039322625727853,0.9600005,-0.35999998,0.0,0.0,0.0,0.0
173,0.055087995710272716,0.05961098719870713,1.6754609929078015,1.6754609929078015,4.71886541976491,1.5039322625727853,0.96800053,-0.32999998,0.0,0.0,0.0,0.0
174,0.05575977264257653,0.06030793785452806,1.67531914893617,1.67531914893617,4.71886541976491,1.5039322625727853,0.97600055,-0.29999998,0.0,0.0,0.0,0.0
175,0.05643733330658004,0.061010424874941835,1.6751773049645389,1.6751773049645389,4.069142698136684,1.449756337620247,0.98400056,-0.26999998,0.0,0.0,0.0,0.0
176,0.0571206601879386,0.06171846501808164,1.6750354609929077,1.6750354609929077,4.069142698136684,1.449756337620247,0.9920006,-0.23999998,0.0,0.0,0.0,0.0
177,0.057809735271,0.062432075559496585,1.6748936170212765,1.6748936170212765,4.069142698136684,1.449756337620247,1.0000006,-0.20999998,0.0,0.0,0.0,0.0
178,0.05850454003753931,0.06315127429082112,1.6747517730496453,1.6747517730496453,4.069142698136684,1.449756337620247,1.0080006,-0.17999998,0.0,0.0,0.0,0.0
179,0.05920505546541652,0.06387607951836886,1.674609929078014,1.674609929078014,4.069142698136684,1.449756337620247,1.0160006,-0.14999998,0.0,0.0,0.0,0.0
180,0.05991126202715712,0.0646065100616507,1.674468085106383,1.674468085106383,4.069142698136684,1.449756337620247,1.0240006,-0.119999975,0.0,0.0,0.0,0.0
181,0.06062313968845583,0.06534258525181698,1.6743262411347517,1.6743262411347517,4.069142698136684,1.449756337620247,1.0320007,-0.089999974,0.0,0.0,0.0,0.0
182,0.061340667906603655,0.06608432493002356,1.6741843971631205,1.6741843971631205,4.069142698136684,1.449756337620247,1.0400007,-0.059999973,0.0,0.0,0.0,0.0
183,0.06206382562883851,0.0668317494457216,1.6740425531914893,1.6740425531914893,4.069142698136684,1.449756337620247,1.0480007,-0.029999973,0.0,0.0,0.0,0.0
184,0.06279259129061963,0.06758487965487073,1.6739007092198581,1.6739007092198581,4.069142698136684,1.449756337620247,1.0560007,2.6747584e-08,0.0,0.0,0.0,0.0
185,0.06352694281382602,0.06834373691807555,1.673758865248227,1.673758865248227,4.069142698136684,1.449756337620247,1.0640007,0.030000027,0.0,0.0,0.0,0.0
186,0.06426685760487925,0.06910834309864491,1.6736170212765957,1.6736170212765957,4.069142698136684,1.449756337620247,1.0720007,0.06000003,0.0,0.0,0.0,0.0
187,0.06501231255279082,0.06987872056057404,1.6734751773049645,1.6734751773049645,4.069142698136684,1.449756337620247,1.0800008,0.090000026,0.0,0.0,0.0,0.0
188,0.06576328402713438,0.07065489216644891,1.6733333333333333,1.6733333333333333,4.069142698136684,1.449756337620247,1.0880008,0.12000003,0.0,0.0,0.0,0.0
189,0.06651974787594335,0.07143688127527281,1.6731914893617021,1.6731914893617021,4.069142698136684,1.449756337620247,1.0960008,0.15000002,0.0,0.0,0.0,0.0
190,0.06728167942353382,0.07222471174021464,1.673049645390071,1.673049645390071,4.069142698136684,1.449756337620247,1.1040008,0.18000002,0.0,0.0,0.0,0.0
191,0.06804905346825353,0.07301840790627852,1.6729078014184398,1.6729078014184398,4.069142698136684,1.449756337620247,1.1120008,0.21000002,0.0,0.0,0.0,0.0
192,0.06882184428015711,0.07381799460789465,1.6727659574468086,1.6727659574468086,4.069142698136684,1.449756337620247,1.1200008,0.24000002,0.0,0.0,0.0,0.0
193,0.06960002559860788,0.0746234971664307,1.6726241134751774,1.6726241134751774,4.069142698136684,1.449756337620247,1.1280009,0.27,0.0,0.0,0.0,0.0
194,0.07038357062980674,0.07543494138762365,1.672482269503546,1.672482269503546,4.069142698136684,1.449756337620247,1.1360009,0.3,0.0,0.0,0.0,0.0
195,0.07117245204424856,0.07625235355893141,1.6723404255319148,1.6723404255319148,4.069142698136684,1.449756337620247,1.1440009,0.33,0.0,0.0,0.0,0.0
196,0.0719666419741064,0.07707576044680409,1.6721985815602836,1.6721985815602836,4.069142698136684,1.449756337620247,1.1520009,0.36,0.0,0.0,0.0,0.0
197,0.07276611201054412,0.07790518929387417,1.6720567375886524,1.6720567375886524,4.069142698136684,1.449756337620247,1.1600009,0.39000002,0.0,0.0,0.0,0.0
198,0.07357083320095772,0.0787406678160655,1.6719148936170212,1.6719148936170212,4.069142698136684,1.449756337620247,1.1680009,0.42000002,0.0,0.0,0.0,0.0
199,0.07438077604614615,0.07958222419962022,1.67177304964539,1.67177304964539,4.069142698136684,1.449756337620247,1.176001,0.45000002,0.0,0.0,0.0,0.0
200,0.07519591049741173,0.08042988709804362,1.6716312056737588,1.6716312056737588,3.5421517606208157,-1.3558227026189649,1.184001,0.42000002,0.0,0.0,0.0,0.0
201,0.07601620595359097,0.08128368562896601,1.6714893617021276,1.6714893617021276,3.5421517606208157,-1.3558227026189649,1.192001,0.39000002,0.0,0.0,0.0,0.0
202,0.07684168285434882,0.08214359984386116,1.6713475177304964,1.6713475177304964,3.5421517606208157,-1.3558227026189649,1.200001,0.36,0.0,0.0,0.0,0.0
203,0.07767236218689176,0.0830096093247443,1.6712056737588652,1.6712056737588652,3.5421517606208157,-1.3558227026189649,1.208001,0.33,0.0,0.0,0.0,0.0
204,0.07850826548451688,0.08388169318272062,1.671063829787234,1.671063829787234,3.5421517606208157,-1.3558227026189649,1.216001,0.3,0.0,0.0,0.0,0.0
205,0.07934941482509589,0.0847598300564464,1.6709219858156028,1.6709219858156028,3.5421517606208157,-1.3558227026189649,1.224001,0.27,0.0,0.0,0.0,0.0
206,0.08019583282948801,0.08564399811050863,1.6707801418439716,1.6707801418439716,3.5421517606208157,-1.3558227026189649,1.2320011,0.24000001,0.0,0.0,0.0,0.0
207,0.08104754265988141,0.08653417503372363,1.6706382978723404,1.6706382978723404,3.5421517606208157,-1.3558227026189649,1.2400011,0.21000001,0.0,0.0,0.0,0.0
208,0.08190456801806306,0.08743033803735459,1.6704964539007092,1.6704964539007092,3.5421517606208157,-1.3558227026189649,1.2480011,0.18,0.0,0.0,0.0,0.0
209,0.08276693314361673,0.08833246385324836,1.670354609929078,1.670354609929078,3.5421517606208157,-1.3558227026189649,1.2560011,0.15,0.0,0.0,0.0,0.0
210,0.08363466281204897,0.08924052873189176,1.6702127659574468,1.6702127659574468,3.5421517606208157,-1.3558227026189649,1.2640011,0.120000005,0.0,0.0,0.0,0.0
211,0.08450778233284272,0.09015450844038753,1.6700709219858156,1.6700709219858156,3.5421517606208157,-1.3558227026189649,1.2720011,0.09,0.0,0.0,0.0,0.0
212,0.08538631754743833,0.09107437826035038,1.6699290780141844,1.6699290780141844,3.5421517606208157,-1.3558227026189649,1.2800012,0.060000002,0.0,0.0,0.0,0.0
213,0.0862702948271418,0.0920001129857232,1.6697872340425532,1.6697872340425532,3.5421517606208157,-1.3558227026189649,1.2880012,0.030000003,0.0,0.0,0.0,0.0
214,0.08715974107095961,0.09293168692051387,1.6696453900709218,1.6696453900709218,3.5421517606208157,-1.3558227026189649,1.28552,3.054738e-09,0.0,0.0,0.0,0.0
215,0.08804744662830107,0.09386149356961086,1.6695035460992906,1.6695035460992906,3.5421517606208157,-1.3558227026189649,1.2823442,-0.029999997,0.0,0.0,0.0,0.0
216,0.08893295920681558,0.09478900323380082,1.6693617021276594,1.6693617021276594,3.5421517606208157,-1.3558227026189649,1.2791712,-0.06,0.0,0.0,0.0,0.0
217,0.08981630845588319,0.09571419139615517,1.6692198581560282,1.6692198581560282,3.5421517606208157,-1.3558227026189649,1.2760019,-0.089999996,0.0,0.0,0.0,0.0
218,0.09069752447475028,0.09663703442400992,1.669078014184397,1.669078014184397,3.5421517606208157,-1.3558227026189649,1.2728375,-0.12,0.0,0.0,0.0,0.0
219,0.091576637975454,0.09755750973834391,1.6689361702127659,1.6689361702127659,3.5421517606208157,-1.3558227026189649,1.2748414,-0.12,0.0,0.0,0.0,0.0
220,0.09245724614441224,0.09847932854852674,1.6687943262411347,1.6687943262411347,3.5421517606208157,-1.3558227026189649,1.2768544,-0.12,0.0,0.0,0.0,0.0
221,0.09333935557571375,0.0994024970593915,1.6686524822695035,1.6686524822695035,3.5421517606208157,-1.3558227026189649,1.2788765,-0.12,0.0,0.0,0.0,0.0
222,0.09422297294809655,0.1003270215596478,1.6685106382978723,1.6685106382978723,3.5421517606208157,-1.3558227026189649,1.2809079,-0.12,0.0,0.0,0.0,0.0
223,0.09510810494262568,0.10125290833566063,1.668368794326241,1.668368794326241,3.5421517606208157,-1.3558227026189649,1.2829484,-0.12,0.0,0.0,0.0,0.0
224,0.09599475824269273,0.10218016367144972,1.6682269503546099,1.6682269503546099,3.5421517606208157,-1.3558227026189649,1.284002,-0.12,0.0,0.0,0.0,0.0
225,0.09688225102809295,0.10310807398734673,1.6680851063829787,1.6680851063829787,3.3687859310356236,-0.8873370206453998,0.0,0.0,0.0,0.0,0.0,0.0
226,0.09776432492093211,0.1040300970970972,1.6679432624113475,1.6679432624113475,3.3687859310356236,-0.8873370206453998,0.0,0.0,0.0,0.0,0.0,0.0
227,0.09864095103662929,0.10494626061387619,1.6678014184397163,1.6678014184397163,3.3687859310356236,-0.8873370206453998,0.008,-0.03,0.008,-0.03,0.008,-0.03
228,0.09951210101810799,0.10585659166070785,1.667659574468085,1.667659574468085,3.3687859310356236,-0.8873370206453998,0.016,-0.06,0.016,-0.06,0.016,-0.06
229,0.10037774703328278,0.106761116867833,1.667517730496454,1.667517730496454,3.3687859310356236,-0.8873370206453998,0.024,-0.089999996,0.024,-0.089999996,0.024,-0.089999996
230,0.10123791569579557,0.10765981076165923,1.6673758865248227,1.6673758865248227,3.3687859310356236,-0.8873370206453998,0.032,-0.12,0.032,-0.12,0.032,-0.12
231,0.10209263309453538,0.10855264836162792,1.6672340425531915,1.6672340425531915,3.3687859310356236,-0.8873370206453998,0.040000003,-0.14999999,0.040000003,-0.14999999,0.040000003,-0.14999999
232,0.1029419247914682,0.10943960517794098,1.6670921985815603,1.6670921985815603,3.3687859310356236,-0.8873370206453998,0.048000004,-0.17999999,0.048000004,-0.17999999,0.048000004,-0.17999999
233,0.10378581581952984,0.11032065720937675,1.6669503546099291,1.6669503546099291,3.3687859310356236,-0.8873370206453998,0.056000005,-0.21,0.056000005,-0.21,0.056000005,-0.21
234,0.1046243306806078,0.1111957809411703,1.666808510638298,1.666808510638298,3.3687859310356236,-0.8873370206453998,0.064,-0.24,0.064,-0.24,0.064,-0.24
235,0.10545749334358268,0.1120649533429861,1.6666666666666665,1.6666666666666665,3.3687859310356236,-0.8873370206453998,0.072000004,-0.26999998,0.072000004,-0.26999998,0.072000004,-0.26999998
236,0.1062853272424469,0.11292815186696639,1.6665248226950353,1.6665248226950353,3.3687859310356236,-0.8873370206453998,0.080000006,-0.29999998,0.080000006,-0.29999998,0.080000006,-0.29999998
237,0.10710785527448716,0.11378535444586782,1.6663829787234041,1.6663829787234041,3.3687859310356236,-0.8873370206453998,0.08800001,-0.32999998,0.08800001,-0.32999998,0.08800001,-0.32999998
238,0.10792509979856538,0.11463653949125352,1.666241134751773,1.666241134751773,3.3687859310356236,-0.8873370206453998,0.09600001,-0.35999998,0.09600001,-0.35999998,0.09600001,-0.35999998
239,0.1087370826334453,0.11548168589179089,1.6660992907801417,1.6660992907801417,3.3687859310356236,-0.8873370206453998,0.10400001,-0.39,0.10400001,-0.39,0.10400001,-0.39
240,0.10954382505619975,0.11632077301162172,1.6659574468085105,1.6659574468085105,3.3687859310356236,-0.8873370206453998,0.11200001,-0.42,0.11200001,-0.42,0.11200001,-0.42
241,0.1103453478006895,0.11715378068881332,1.6658156028368793,1.6658156028368793,3.3687859310356236,-0.8873370206453998,0.11200001,-0.42,0.11200001,-0.42,0.11200001,-0.42
242,0.1111416710561135,0.11798068923389086,1.6656737588652482,1.6656737588652482,3.3687859310356236,-0.8873370206453998,0.11200001,-0.42,0.11200001,-0.42,0.11200001,-0.42
243,0.11193278984157355,0.11880150316237914,1.665531914893617,1.665531914893617,3.3687859310356236,-0.8873370206453998,0.11200001,-0.42,0.11200001,-0.42,0.11200001,-0.42
244,0.11271869917904277,0.11961622699291538,1.6653900709219858,1.6653900709219858,3.3687859310356236,-0.8873370206453998,0.11200001,-0.42,0.11200001,-0.42,0.11200001,-0.42
245,0.11349939409337227,0.12042486524724288,1.6652482269503546,1.6652482269503546,3.3687859310356236,-0.8873370206453998,0.11200001,-0.42,0.11200001,-0.42,0.11200001,-0.42
246,0.11427486961229291,0.12122742245020934,1.6651063829787234,1.6651063829787234,3.3687859310356236,-0.8873370206453998,0.11200001,-0.42,0.11200001,-0.42,0.11200001,-0.42
247,0.11504512076641704,0.12202390312976526,1.6649645390070922,1.6649645390070922,3.3687859310356236,-0.8873370206453998,0.11200001,-0.42,0.11200001,-0.42,0.11200001,-0.42
248,0.11581014258924019,0.1228143118169623,1.664822695035461,1.664822695035461,3.3687859310356236,-0.8873370206453998,0.11200001,-0.42,0.11200001,-0.42,0.11200001,-0.42
249,0.11656993011714284,0.12359865304595169,1.6646808510638298,1.6646808510638298,3.3687859310356236,-0.8873370206453998,0.11200001,-0.42,0.11200001,-0.42,0.11200001,-0.42
250,0.11732447838939211,0.1243769313539826,1.6645390070921986,1.6645390070921986,3.7015037105720516,0.2121923563069962,0.12000001,-0.39,0.12000001,-0.39,0.12000001,-0.39
251,0.11807378244814354,0.1251491512814005,1.6643971631205674,1.6643971631205674,3.7015037105720516,0.2121923563069962,0.128,-0.35999998,0.128,-0.35999998,0.128,-0.35999998
252,0.1188178143531252,0.12591533969294744,1.6642553191489362,1.6642553191489362,3.7015037105720516,0.2121923563069962,0.136,-0.32999998,0.136,-0.32999998,0.136,-0.32999998
253,0.11955654670940562,0.12667552298154344,1.664113475177305,1.664113475177305,3.7015037105720516,0.2121923563069962,0.14400001,-0.29999998,0.14400001,-0.29999998,0.14400001,-0.29999998
254,0.12028995266465312,0.127429727065423,1.6639716312056738,1.6639716312056738,3.7015037105720516,0.2121923563069962,0.15200001,-0.26999998,0.15200001,-0.26999998,0.15200001,-0.26999998
255,0.12101800590646615,0.12817797738535305,1.6638297872340426,1.6638297872340426,3.7015037105720516,0.2121923563069962,0.16000001,-0.23999998,0.16000001,-0.23999998,0.16000001,-0.23999998
256,0.12174068065977489,0.12892029890193252,1.6636879432624112,1.6636879432624112,3.7015037105720516,0.2121923563069962,0.16800001,-0.20999998,0.16800001,-0.20999998,0.16800001,-0.20999998
257,0.12245795168431468,0.12965671609297247,1.66354609929078,1.66354609929078,3.7015037105720516,0.2121923563069962,0.16800001,-0.20999998,0.16800001,-0.20999998,0.16800001,-0.20999998
258,0.1231697942721716,0.1303872529509567,1.6634042553191488,1.6634042553191488,3.7015037105720516,0.2121923563069962,0.16800001,-0.20999998,0.16800001,-0.20999998,0.16800001,-0.20999998
259,0.12387620598547776,0.13111191178856307,1.6632624113475176,1.6632624113475176,3.7015037105720516,0.2121923563069962,0.16800001,-0.20999998,0.16800001,-0.20999998,0.16800001,-0.20999998
260,0.12457718438710338,0.13183069491922791,1.6631205673758864,1.6631205673758864,3.7015037105720516,0.2121923563069962,0.16800001,-0.20999998,0.16800001,-0.20999998,0.16800001,-0.20999998
